report_date,supervisor,activity_code,wbs_code,wbs_name,qty_executed,unit,manpower_cost,equipment_cost,manpower_lines,equipment_lines,remarks
2026-03-15,anirban,5.1.7 (iii),5.1,Bearings,24.000,lin.m.,800.00,0,1,0,
2026-03-15,illayaraja,5.1.7 (iii),5.1,Bearings,60.000,cu.m.,6200.00,3000.00,2,1,
2026-03-15,kbarman,5.1.7 (iii),5.1,Bearings,13.000,cu.m.,500.00,3000.00,1,1,
2026-03-15,parvaiz,5.1.7 (iii),5.1,Bearings,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,vijaykumar,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,anirban,5.1.7 (iii)a,5.1,Bearings,21.000,sq.m.,9600.00,0,1,0,
2026-03-15,illayaraja,5.1.7 (iii)a,5.1,Bearings,20.000,sq.m.,2300.00,0,2,0,
2026-03-15,kbarman,5.1.7 (iii)a,5.1,Bearings,65.000,sq.m.,4000.00,0,1,0,
2026-03-15,kbarman,5.10.6 (i),5.10,Anchor Blocks,70.000,sq.m.,1500.00,0,1,0,
2026-03-15,parvaiz,5.10.6 (i),5.10,Anchor Blocks,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,illayaraja,5.2.6 (ii),5.2,Expansion Joints,80.000,kg.,2300.00,0,2,0,
2026-03-15,kbarman,5.2.6 (ii),5.2,Expansion Joints,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,illayaraja,9.1.6(ii),9.0,Approach Slab,150.000,sq.m.,1500.00,11000.00,1,2,
2026-03-15,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,ismaila,1,1.0,Preliminaries,0.010,sq.m.,0,6000.00,0,1,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,kbarman,1,1.0,Preliminaries,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,illayaraja,1.1,1.1,Site Establishment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,ismaila,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,parvaiz,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,saiffuddin,1.1,1.1,Site Establishment,29.000,m,1500.00,7300.00,1,3,
2026-03-16,vijaykumar,1.1,1.1,Site Establishment,550.000,cu.m.,0,3000.00,0,1,
2026-03-16,anirban,13.1.7(ix)b,13.0,Drainage,24.000,lin.m.,13600.00,6000.00,1,1,
2026-03-16,kbarman,13.1.7(ix)b,13.0,Drainage,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,kbarman,13.1.7(ix)b2,13.0,Drainage,775.000,kg.,4500.00,0,1,0,
2026-03-16,illayaraja,18.3,18.3,Bituminous Layers,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,kbarman,18.3.6,18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,kbarman,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,parvaiz,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,ismaila,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,kbarman,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,illayaraja,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,250.000,cu.m.,500.00,10500.00,1,3,
2026-03-16,ismaila,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,75.000,cu.m.,0,5000.00,0,1,
2026-03-16,kbarman,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,parvaiz,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,vijaykumar,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,850.000,cu.m.,6900.00,15000.00,3,1,
2026-03-16,illayaraja,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,ismaila,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,1650.000,cu.m.,1000.00,30000.00,1,3,
2026-03-16,kbarman,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,saiffuddin,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,600.000,cu.m.,3500.00,45000.00,2,3,
2026-03-16,vijaykumar,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,2700.000,cu.m.,0,69000.00,0,3,
2026-03-16,illayaraja,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,kbarman,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,parvaiz,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,vijaykumar,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,330.000,sq.m.,0,31000.00,0,2,
2026-03-16,illayaraja,2.4.6(i),2.4,Pile Cap,50.000,cu.m.,0,5500.00,0,2,
2026-03-16,ismaila,2.4.6(i),2.4,Pile Cap,500.000,cu.m.,1700.00,15500.00,2,3,
2026-03-16,kbarman,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,parvaiz,2.4.6(i),2.4,Pile Cap,60.000,sq.m.,1500.00,20500.00,1,3,
2026-03-16,illayaraja,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,sanjar,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,illayaraja,2.6.6(i),2.6,Pier,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,ismaila,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,kbarman,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,parvaiz,2.6.6(i),2.6,Pier,130.000,m,3000.00,16000.00,2,4,
2026-03-16,ismaila,2.6.6(i)a,2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,vijaykumar,2.6.6(i)a,2.6,Pier,500.000,cu.m.,0,6000.00,0,1,
2026-03-16,illayaraja,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,kbarman,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,ismaila,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,kbarman,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,parvaiz,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,saiffuddin,3.2.6 (ii)a,3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,anirban,5.1.7 (iii),5.1,Bearings,27.000,cu.m.,1600.00,0,1,0,
2026-03-16,illayaraja,5.1.7 (iii),5.1,Bearings,60.000,cu.m.,6200.00,3000.00,2,1,
2026-03-16,kbarman,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,parvaiz,5.1.7 (iii),5.1,Bearings,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,vijaykumar,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,anirban,5.1.7 (iii)a,5.1,Bearings,140.000,sq.m.,13600.00,9000.00,1,1,
2026-03-16,illayaraja,5.1.7 (iii)a,5.1,Bearings,100.000,kg.,2300.00,0,2,0,
2026-03-16,kbarman,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,kbarman,5.10.6 (i),5.10,Anchor Blocks,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,parvaiz,5.10.6 (i),5.10,Anchor Blocks,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,illayaraja,5.2.6 (ii),5.2,Expansion Joints,20.000,sq.m.,1800.00,0,1,0,
2026-03-16,kbarman,5.2.6 (ii),5.2,Expansion Joints,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-16,anirban,5.2.6 (ii)a,5.2,Expansion Joints,753.000,kg.,3600.00,0,1,0,
2026-03-16,illayaraja,9.1.6(ii),9.0,Approach Slab,150.000,sq.m.,1000.00,8000.00,1,2,
2026-03-16,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,ismaila,1,1.0,Preliminaries,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,kbarman,1,1.0,Preliminaries,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,illayaraja,1.1,1.1,Site Establishment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,ismaila,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,parvaiz,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,saiffuddin,1.1,1.1,Site Establishment,25.000,m,1500.00,12300.00,1,3,
2026-03-17,vijaykumar,1.1,1.1,Site Establishment,400.000,cu.m.,0,3000.00,0,1,
2026-03-17,anirban,13.1.7(ix)b,13.0,Drainage,48.000,lin.m.,8000.00,9000.00,1,1,
2026-03-17,kbarman,13.1.7(ix)b,13.0,Drainage,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,anirban,13.1.7(ix)b1,13.0,Drainage,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,kbarman,13.1.7(ix)b2,13.0,Drainage,387.000,kg.,9000.00,0,1,0,
2026-03-17,illayaraja,18.3,18.3,Bituminous Layers,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,kbarman,18.3.6,18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,kbarman,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,parvaiz,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,ismaila,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,kbarman,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,illayaraja,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,200.000,cu.m.,1500.00,5000.00,1,1,
2026-03-17,ismaila,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,kbarman,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,parvaiz,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,vijaykumar,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,750.000,cu.m.,5700.00,46000.00,3,2,
2026-03-17,illayaraja,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,ismaila,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,kbarman,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,saiffuddin,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,510.000,cu.m.,3500.00,38000.00,2,3,
2026-03-17,vijaykumar,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,3800.000,cu.m.,0,37000.00,0,3,
2026-03-17,illayaraja,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,kbarman,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,parvaiz,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,vijaykumar,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,220.000,sq.m.,0,20000.00,0,1,
2026-03-17,illayaraja,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,ismaila,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,kbarman,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,parvaiz,2.4.6(i),2.4,Pile Cap,13.000,sq.m.,2000.00,20000.00,1,4,
2026-03-17,illayaraja,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,sanjar,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,illayaraja,2.6.6(i),2.6,Pier,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,ismaila,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,kbarman,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,parvaiz,2.6.6(i),2.6,Pier,130.000,m,3000.00,23000.00,2,4,
2026-03-17,ismaila,2.6.6(i)a,2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,vijaykumar,2.6.6(i)a,2.6,Pier,120.000,cu.m.,0,6000.00,0,1,
2026-03-17,illayaraja,2.7.6 (i),2.7,Abutment,100.000,cu.m.,2000.00,6500.00,1,2,
2026-03-17,kbarman,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,ismaila,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,kbarman,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,parvaiz,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,saiffuddin,3.2.6 (ii)a,3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,anirban,5.1.7 (iii),5.1,Bearings,36.000,cu.m.,1600.00,0,1,0,
2026-03-17,illayaraja,5.1.7 (iii),5.1,Bearings,80.000,cu.m.,6700.00,2500.00,2,1,
2026-03-17,kbarman,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,parvaiz,5.1.7 (iii),5.1,Bearings,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,vijaykumar,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,anirban,5.1.7 (iii)a,5.1,Bearings,274.000,sq.m.,17600.00,0,1,0,
2026-03-17,illayaraja,5.1.7 (iii)a,5.1,Bearings,16.000,Sqm,2300.00,0,2,0,
2026-03-17,kbarman,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,kbarman,5.10.6 (i),5.10,Anchor Blocks,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,parvaiz,5.10.6 (i),5.10,Anchor Blocks,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,illayaraja,5.2.6 (ii),5.2,Expansion Joints,80.000,kg.,1800.00,0,1,0,
2026-03-17,kbarman,5.2.6 (ii),5.2,Expansion Joints,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-17,illayaraja,9.1.6(ii),9.0,Approach Slab,260.000,cu.m.,2500.00,16500.00,1,3,
2026-03-17,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,ismaila,1,1.0,Preliminaries,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,kbarman,1,1.0,Preliminaries,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,illayaraja,1.1,1.1,Site Establishment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,ismaila,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,parvaiz,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,saiffuddin,1.1,1.1,Site Establishment,24.000,m,1500.00,7300.00,1,3,
2026-03-18,vijaykumar,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,anirban,13.1.7(ix)b,13.0,Drainage,24.000,lin.m.,5600.00,9000.00,1,1,
2026-03-18,kbarman,13.1.7(ix)b,13.0,Drainage,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,anirban,13.1.7(ix)b1,13.0,Drainage,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,kbarman,13.1.7(ix)b2,13.0,Drainage,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,illayaraja,18.3,18.3,Bituminous Layers,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,kbarman,18.3.6,18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,kbarman,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,parvaiz,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,ismaila,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,kbarman,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,illayaraja,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,200.000,cu.m.,500.00,5000.00,1,1,
2026-03-18,ismaila,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,430.000,cu.m.,1700.00,20000.00,2,1,
2026-03-18,kbarman,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,parvaiz,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,vijaykumar,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,illayaraja,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,ismaila,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,150.000,cu.m.,500.00,25000.00,1,3,
2026-03-18,kbarman,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,saiffuddin,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,820.000,cu.m.,1000.00,30000.00,1,3,
2026-03-18,vijaykumar,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,illayaraja,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,kbarman,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,parvaiz,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,vijaykumar,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,illayaraja,2.4.6(i),2.4,Pile Cap,60.000,cu.m.,0,2500.00,0,1,
2026-03-18,ismaila,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,kbarman,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,parvaiz,2.4.6(i),2.4,Pile Cap,60.000,sq.m.,3000.00,25000.00,1,5,
2026-03-18,saiffuddin,2.4.6(i),2.4,Pile Cap,450.000,cu.m.,2500.00,8000.00,2,2,
2026-03-18,illayaraja,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,sanjar,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,illayaraja,2.6.6(i),2.6,Pier,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,ismaila,2.6.6(i),2.6,Pier,345.000,cu.m.,500.00,13500.00,1,3,
2026-03-18,kbarman,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,parvaiz,2.6.6(i),2.6,Pier,0.010,m,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,ismaila,2.6.6(i)a,2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,vijaykumar,2.6.6(i)a,2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,kbarman,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,illayaraja,3.2.6 (ii),3.2,Concrete RCC,90.000,cu.m.,0,5500.00,0,2,
2026-03-18,ismaila,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-18,kbarman,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
